"Dist Code","Year","State Code","State Name","Dist Name","NITROGEN KHARIF CONSUMPTION (tons)","NITROGEN RABI CONSUMPTION (tons)","PHOSPHATE KHARIF CONSUMPTION (tons)","PHOSPHATE RABI CONSUMPTION (tons)","POTASH KHARIF CONSUMPTION (tons)","POTASH RABI CONSUMPTION (tons)","TOTAL KHARIF CONSUMPTION (tons)","TOTAL RABI CONSUMPTION (tons)"
"1","1990","14","Chhattisgarh","Durg","9725.0","1269.0","2051.0","646.0","4165.0","15159.0","1669.0","4366.0"
"1","1991","14","Chhattisgarh","Durg","10350.0","2905.0","2051.0","623.0","8113.0","21368.0","1757.0","4431.0"
"1","1992","14","Chhattisgarh","Durg","10350.0","2905.0","2051.0","623.0","8113.0","21368.0","1757.0","4431.0"
"1","1993","14","Chhattisgarh","Durg","15106.0","3464.0","2337.0","655.0","8366.0","26936.0","2195.0","5187.0"
"1","1994","14","Chhattisgarh","Durg","15672.0","1625.0","2349.0","611.0","7210.0","24507.0","1292.0","4252.0"
"1","1995","14","Chhattisgarh","Durg","15672.0","1625.0","2349.0","611.0","7210.0","24507.0","1292.0","4252.0"
"1","1996","14","Chhattisgarh","Durg","15672.0","1625.0","2349.0","611.0","7210.0","24507.0","1292.0","4252.0"
"1","1997","14","Chhattisgarh","Durg","21844.0","3357.0","2923.0","463.0","8515.0","33716.0","1089.0","4475.0"
"1","1998","14","Chhattisgarh","Durg","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1","1999","14","Chhattisgarh","Durg","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"1","2000","14","Chhattisgarh","Durg","20384.0","3547.0","2219.0","495.0","8990.0","32921.0","1203.0","3917.0"
"1","2001","14","Chhattisgarh","Durg","23759.0","3229.0","803.0","135.0","9723.0","36711.0","878.0","1816.0"
"1","2002","14","Chhattisgarh","Durg","17211.0","3708.0","1809.0","542.0","8412.0","29331.0","1104.0","3455.0"
"1","2003","14","Chhattisgarh","Durg","18802.0","3169.0","1957.0","628.0","7653.0","29624.0","1249.0","3834.0"
"1","2004","14","Chhattisgarh","Durg","24376.0","4477.0","5598.0","1379.0","10727.0","39580.0","3287.0","10264.0"
"1","2005","14","Chhattisgarh","Durg","24801.0","5518.0","6018.0","1459.0","9438.0","39757.0","4682.0","12159.0"
"1","2006","14","Chhattisgarh","Durg","35932.0","6349.0","5545.0","2209.0","13846.0","56127.0","4055.0","11809.0"
"1","2007","14","Chhattisgarh","Durg","30644.0","7318.0","8193.0","1696.0","13733.0","51695.0","4678.0","14567.0"
"1","2008","14","Chhattisgarh","Durg","27577.0","10244.0","7547.0","2676.0","17140.0","54961.0","5490.0","15713.0"
"1","2009","14","Chhattisgarh","Durg","41626.0","9860.0","7324.0","3049.0","22285.0","73771.0","2712.0","13085.0"
"1","2010","14","Chhattisgarh","Durg","40273.0","12525.0","10744.0","1613.0","22313.0","75111.0","6104.0","18461.0"
"1","2011","14","Chhattisgarh","Durg","33180.0","6015.0","14471.0","2671.0","19542.0","58737.0","8876.0","26018.0"
"1","2012","14","Chhattisgarh","Durg","15226.0","2897.0","2414.0","458.0","7405.0","25528.0","3412.0","6284.0"
"1","2013","14","Chhattisgarh","Durg","13972.0","2101.0","4667.0","766.0","5262.0","21335.0","2585.0","8018.0"
"1","2014","14","Chhattisgarh","Durg","13740.0","2828.0","5868.0","2380.0","7197.0","23765.0","4540.0","12788.0"
"1","2015","14","Chhattisgarh","Durg","20483.0","3571.0","4447.0","1181.0","5949.0","30003.0","4123.0","9751.0"
"1","2016","14","Chhattisgarh","Durg","20089.0","2516.0","2884.0","1842.0","10032.0","32637.0","3887.0","8613.0"
"1","2017","14","Chhattisgarh","Durg","13609.0","3185.0","3854.0","511.0","6244.0","23038.0","1800.0","6165.0"
"1","2018","14","Chhattisgarh","Durg","11559.0","3191.0","5923.0","1549.0","6487.0","21237.0","3251.0","10723.0"
"1","2019","14","Chhattisgarh","Durg","10173.0","3176.0","8336.0","1576.0","6828.0","20177.0","4585.0","14497.0"
"1","2020","14","Chhattisgarh","Durg","16410.0","4310.0","5510.0","1750.0","9730.0","30450.0","3020.0","10280.0"
"2","1990","14","Chhattisgarh","Bastar","1061.0","152.0","723.0","65.0","784.0","1997.0","382.0","1170.0"
"2","1991","14","Chhattisgarh","Bastar","2294.0","269.0","723.0","66.0","850.0","3413.0","398.0","1187.0"
"2","1992","14","Chhattisgarh","Bastar","2294.0","269.0","723.0","66.0","850.0","3413.0","398.0","1187.0"
"2","1993","14","Chhattisgarh","Bastar","2863.0","467.0","403.0","116.0","1384.0","4714.0","319.0","838.0"
"2","1994","14","Chhattisgarh","Bastar","3273.0","354.0","445.0","86.0","1541.0","5168.0","187.0","718.0"
"2","1995","14","Chhattisgarh","Bastar","3273.0","354.0","445.0","86.0","1541.0","5168.0","187.0","718.0"
"2","1996","14","Chhattisgarh","Bastar","3273.0","354.0","445.0","86.0","1541.0","5168.0","187.0","718.0"
"2","1997","14","Chhattisgarh","Bastar","6845.0","792.0","732.0","123.0","1988.0","9625.0","308.0","1163.0"
"2","1998","14","Chhattisgarh","Bastar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","1999","14","Chhattisgarh","Bastar","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2","2000","14","Chhattisgarh","Bastar","4040.0","384.0","107.0","3.0","1081.0","5505.0","6.0","116.0"
"2","2001","14","Chhattisgarh","Bastar","2456.0","343.0","186.0","65.0","980.0","3779.0","163.0","414.0"
"2","2002","14","Chhattisgarh","Bastar","1588.0","382.0","172.0","45.0","912.0","2882.0","142.0","359.0"
"2","2003","14","Chhattisgarh","Bastar","1703.0","380.0","205.0","70.0","984.0","3067.0","141.0","416.0"
"2","2004","14","Chhattisgarh","Bastar","2404.0","570.0","434.0","125.0","902.0","3876.0","292.0","851.0"
"2","2005","14","Chhattisgarh","Bastar","3574.0","731.0","619.0","183.0","1247.0","5552.0","918.0","1720.0"
"2","2006","14","Chhattisgarh","Bastar","4414.0","1005.0","1276.0","6.0","2353.0","7772.0","484.0","1766.0"
"2","2007","14","Chhattisgarh","Bastar","3912.0","290.0","1093.0","64.0","1005.0","5207.0","136.0","1293.0"
"2","2008","14","Chhattisgarh","Bastar","2889.0","612.0","1209.0","452.0","1591.0","5092.0","742.0","2403.0"
"2","2009","14","Chhattisgarh","Bastar","6606.0","1035.0","542.0","120.0","4199.0","11840.0","393.0","1055.0"
"2","2010","14","Chhattisgarh","Bastar","6667.0","1856.0","940.0","156.0","3525.0","12048.0","622.0","1718.0"
"2","2011","14","Chhattisgarh","Bastar","5119.0","1135.0","1338.0","497.0","2962.0","9216.0","1541.0","3376.0"
"2","2012","14","Chhattisgarh","Bastar","4716.0","829.0","1697.0","211.0","2508.0","8053.0","848.0","2756.0"
"2","2013","14","Chhattisgarh","Bastar","4600.0","881.0","1078.0","122.0","2010.0","7491.0","442.0","1642.0"
"2","2014","14","Chhattisgarh","Bastar","3908.0","892.0","1018.0","53.0","2289.0","7089.0","192.0","1263.0"
"2","2015","14","Chhattisgarh","Bastar","3461.0","828.0","1707.0","423.0","2067.0","6356.0","1438.0","3568.0"
"2","2016","14","Chhattisgarh","Bastar","3510.0","935.0","1850.0","603.0","2568.0","7013.0","1304.0","3757.0"
"2","2017","14","Chhattisgarh","Bastar","3506.0","764.0","1835.0","537.0","2434.0","6704.0","1063.0","3435.0"
"2","2018","14","Chhattisgarh","Bastar","3193.0","863.0","1161.0","621.0","2770.0","6826.0","1124.0","2906.0"
"2","2019","14","Chhattisgarh","Bastar","4298.0","1263.0","2812.0","1197.0","3157.0","8718.0","1721.0","5730.0"
"2","2020","14","Chhattisgarh","Bastar","10610.0","2260.0","2360.0","990.0","5660.0","18530.0","1180.0","4530.0"
"3","1990","14","Chhattisgarh","Raipur","27797.0","7337.0","3015.0","921.0","12068.0","47202.0","1814.0","5750.0"
"3","1991","14","Chhattisgarh","Raipur","24311.0","5436.0","3015.0","915.0","13757.0","43504.0","1850.0","5780.0"
"3","1992","14","Chhattisgarh","Raipur","24311.0","5436.0","3015.0","915.0","13757.0","43504.0","1850.0","5780.0"
"3","1993","14","Chhattisgarh","Raipur","31375.0","6937.0","4199.0","845.0","12107.0","50419.0","2847.0","7891.0"
"3","1994","14","Chhattisgarh","Raipur","43179.0","4861.0","6094.0","1244.0","18055.0","66095.0","3238.0","10576.0"
"3","1995","14","Chhattisgarh","Raipur","43179.0","4861.0","6094.0","1244.0","18055.0","66095.0","3238.0","10576.0"
"3","1996","14","Chhattisgarh","Raipur","43179.0","4861.0","6094.0","1244.0","18055.0","66095.0","3238.0","10576.0"
"3","1997","14","Chhattisgarh","Raipur","47602.0","6868.0","7393.0","1062.0","19765.0","74235.0","3085.0","11540.0"
"3","1998","14","Chhattisgarh","Raipur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"3","1999","14","Chhattisgarh","Raipur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"3","2000","14","Chhattisgarh","Raipur","25734.0","4166.0","1507.0","195.0","13514.0","43414.0","472.0","2174.0"
"3","2001","14","Chhattisgarh","Raipur","27058.0","3707.0","1891.0","479.0","12760.0","43525.0","518.0","2888.0"
"3","2002","14","Chhattisgarh","Raipur","21492.0","3603.0","2855.0","393.0","12589.0","37684.0","987.0","4235.0"
"3","2003","14","Chhattisgarh","Raipur","22557.0","3337.0","2283.0","1114.0","11595.0","37489.0","1666.0","5063.0"
"3","2004","14","Chhattisgarh","Raipur","28259.0","5459.0","3854.0","1747.0","15330.0","49048.0","2899.0","8500.0"
"3","2005","14","Chhattisgarh","Raipur","32609.0","9034.0","12895.0","1781.0","24651.0","66294.0","9833.0","24509.0"
"3","2006","14","Chhattisgarh","Raipur","43098.0","9649.0","17921.0","6380.0","19803.0","72550.0","10168.0","34469.0"
"3","2007","14","Chhattisgarh","Raipur","51908.0","20005.0","12630.0","3200.0","28297.0","100210.0","8960.0","24790.0"
"3","2008","14","Chhattisgarh","Raipur","51380.0","9882.0","7264.0","1439.0","26439.0","87701.0","4225.0","12928.0"
"3","2009","14","Chhattisgarh","Raipur","56515.0","10572.0","15632.0","3400.0","29085.0","96172.0","8365.0","27397.0"
"3","2010","14","Chhattisgarh","Raipur","60136.0","13172.0","22812.0","3458.0","30171.0","103479.0","10861.0","37131.0"
"3","2011","14","Chhattisgarh","Raipur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"3","2012","14","Chhattisgarh","Raipur","26894.0","3620.0","26732.0","763.0","12567.0","43081.0","13362.0","40857.0"
"3","2013","14","Chhattisgarh","Raipur","41333.0","8026.0","9096.0","723.0","21278.0","70637.0","8113.0","17932.0"
"3","2014","14","Chhattisgarh","Raipur","24058.0","3158.0","14025.0","6365.0","9684.0","36900.0","5610.0","26000.0"
"3","2015","14","Chhattisgarh","Raipur","27680.0","2286.0","6073.0","1187.0","9056.0","39022.0","3154.0","10414.0"
"3","2016","14","Chhattisgarh","Raipur","24451.0","2430.0","4606.0","2288.0","8910.0","35791.0","6971.0","13865.0"
"3","2017","14","Chhattisgarh","Raipur","20207.0","2897.0","6939.0","911.0","9096.0","32200.0","5116.0","12966.0"
"3","2018","14","Chhattisgarh","Raipur","15116.0","1973.0","7915.0","1766.0","8796.0","25885.0","3439.0","13120.0"
"3","2019","14","Chhattisgarh","Raipur","16561.0","2073.0","17026.0","2218.0","10421.0","29055.0","4258.0","23502.0"
"3","2020","14","Chhattisgarh","Raipur","22120.0","3310.0","7210.0","1470.0","12680.0","38110.0","3220.0","11900.0"
"4","1990","14","Chhattisgarh","Bilaspur","16729.0","1142.0","2557.0","334.0","4840.0","22711.0","1500.0","4391.0"
"4","1991","14","Chhattisgarh","Bilaspur","18007.0","1805.0","2557.0","350.0","6128.0","25940.0","1625.0","4532.0"
"4","1992","14","Chhattisgarh","Bilaspur","18007.0","1805.0","2557.0","350.0","6128.0","25940.0","1625.0","4532.0"
"4","1993","14","Chhattisgarh","Bilaspur","21060.0","2088.0","2221.0","543.0","7902.0","31050.0","849.0","3613.0"
"4","1994","14","Chhattisgarh","Bilaspur","26087.0","799.0","5302.0","193.0","6074.0","32960.0","1118.0","6613.0"
"4","1995","14","Chhattisgarh","Bilaspur","26087.0","799.0","5302.0","193.0","6074.0","32960.0","1118.0","6613.0"
"4","1996","14","Chhattisgarh","Bilaspur","26087.0","799.0","5302.0","193.0","6074.0","32960.0","1118.0","6613.0"
"4","1997","14","Chhattisgarh","Bilaspur","31540.0","1825.0","3527.0","204.0","8779.0","42144.0","836.0","4567.0"
"4","1998","14","Chhattisgarh","Bilaspur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"4","1999","14","Chhattisgarh","Bilaspur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"4","2000","14","Chhattisgarh","Bilaspur","13543.0","1071.0","1458.0","324.0","6367.0","20981.0","893.0","2675.0"
"4","2001","14","Chhattisgarh","Bilaspur","15498.0","936.0","4319.0","401.0","6150.0","22584.0","1614.0","6334.0"
"4","2002","14","Chhattisgarh","Bilaspur","15383.0","1052.0","1771.0","274.0","6611.0","23046.0","706.0","2751.0"
"4","2003","14","Chhattisgarh","Bilaspur","17704.0","1127.0","3477.0","387.0","4288.0","23119.0","1453.0","5317.0"
"4","2004","14","Chhattisgarh","Bilaspur","21709.0","1855.0","7244.0","959.0","6026.0","29590.0","5138.0","13341.0"
"4","2005","14","Chhattisgarh","Bilaspur","22678.0","3421.0","6147.0","808.0","6581.0","32680.0","2861.0","9816.0"
"4","2006","14","Chhattisgarh","Bilaspur","26645.0","4052.0","4143.0","808.0","8914.0","39611.0","1713.0","6664.0"
"4","2007","14","Chhattisgarh","Bilaspur","30044.0","3515.0","4385.0","765.0","8318.0","41877.0","1161.0","6311.0"
"4","2008","14","Chhattisgarh","Bilaspur","25703.0","4473.0","2459.0","621.0","9656.0","39832.0","1084.0","4164.0"
"4","2009","14","Chhattisgarh","Bilaspur","27001.0","3630.0","6990.0","1196.0","11872.0","42503.0","1783.0","9969.0"
"4","2010","14","Chhattisgarh","Bilaspur","25514.0","4586.0","8637.0","974.0","13706.0","43806.0","2621.0","12232.0"
"4","2011","14","Chhattisgarh","Bilaspur","28324.0","2416.0","18395.0","2930.0","10616.0","41356.0","5326.0","26651.0"
"4","2012","14","Chhattisgarh","Bilaspur","18344.0","1308.0","8214.0","161.0","7534.0","27186.0","5021.0","13396.0"
"4","2013","14","Chhattisgarh","Bilaspur","31103.0","2299.0","4275.0","156.0","7859.0","41261.0","3482.0","7913.0"
"4","2014","14","Chhattisgarh","Bilaspur","20672.0","1467.0","10833.0","412.0","7107.0","29246.0","2516.0","13761.0"
"4","2015","14","Chhattisgarh","Bilaspur","21750.0","1442.0","4843.0","1008.0","6000.0","29192.0","2572.0","8423.0"
"4","2016","14","Chhattisgarh","Bilaspur","19040.0","1788.0","9327.0","1662.0","8082.0","28910.0","3787.0","14776.0"
"4","2017","14","Chhattisgarh","Bilaspur","20131.0","1482.0","5889.0","860.0","6067.0","27680.0","2220.0","8969.0"
"4","2018","14","Chhattisgarh","Bilaspur","18832.0","1883.0","3663.0","1428.0","6508.0","27223.0","1006.0","6097.0"
"4","2019","14","Chhattisgarh","Bilaspur","20370.0","1840.0","15485.0","1153.0","8118.0","30328.0","3607.0","20245.0"
"4","2020","14","Chhattisgarh","Bilaspur","27250.0","2290.0","7900.0","840.0","11030.0","40570.0","2770.0","11510.0"
"5","1990","14","Chhattisgarh","Raigarh","9887.0","924.0","1289.0","385.0","2737.0","13548.0","672.0","2346.0"
"5","1991","14","Chhattisgarh","Raigarh","10044.0","1058.0","1289.0","385.0","3950.0","15052.0","664.0","2338.0"
"5","1992","14","Chhattisgarh","Raigarh","10044.0","1058.0","1289.0","385.0","3950.0","15052.0","664.0","2338.0"
"5","1993","14","Chhattisgarh","Raigarh","12022.0","1010.0","1699.0","346.0","4463.0","17495.0","1126.0","3171.0"
"5","1994","14","Chhattisgarh","Raigarh","13148.0","720.0","1781.0","188.0","3409.0","17277.0","832.0","2801.0"
"5","1995","14","Chhattisgarh","Raigarh","13148.0","720.0","1781.0","188.0","3409.0","17277.0","832.0","2801.0"
"5","1996","14","Chhattisgarh","Raigarh","13148.0","720.0","1781.0","188.0","3409.0","17277.0","832.0","2801.0"
"5","1997","14","Chhattisgarh","Raigarh","11442.0","1205.0","1899.0","73.0","4418.0","17065.0","421.0","2393.0"
"5","1998","14","Chhattisgarh","Raigarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"5","1999","14","Chhattisgarh","Raigarh","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"5","2000","14","Chhattisgarh","Raigarh","10058.0","1539.0","1062.0","143.0","6436.0","18033.0","689.0","1894.0"
"5","2001","14","Chhattisgarh","Raigarh","13009.0","1030.0","1629.0","191.0","5919.0","19958.0","796.0","2616.0"
"5","2002","14","Chhattisgarh","Raigarh","11888.0","889.0","1790.0","195.0","4244.0","17021.0","839.0","2824.0"
"5","2003","14","Chhattisgarh","Raigarh","13305.0","843.0","2804.0","262.0","3406.0","17554.0","1471.0","4537.0"
"5","2004","14","Chhattisgarh","Raigarh","17165.0","1264.0","3002.0","570.0","4718.0","23147.0","1424.0","4996.0"
"5","2005","14","Chhattisgarh","Raigarh","18334.0","2042.0","3782.0","826.0","5905.0","26281.0","3107.0","7715.0"
"5","2006","14","Chhattisgarh","Raigarh","17476.0","2530.0","3764.0","636.0","6267.0","26273.0","1902.0","6302.0"
"5","2007","14","Chhattisgarh","Raigarh","17842.0","2267.0","3911.0","700.0","6702.0","26811.0","2147.0","6758.0"
"5","2008","14","Chhattisgarh","Raigarh","22563.0","3788.0","5384.0","1246.0","7092.0","33443.0","3415.0","10045.0"
"5","2009","14","Chhattisgarh","Raigarh","23980.0","2709.0","4629.0","1278.0","9407.0","36096.0","2626.0","8533.0"
"5","2010","14","Chhattisgarh","Raigarh","17507.0","3473.0","5870.0","950.0","10246.0","31226.0","2771.0","9591.0"
"5","2011","14","Chhattisgarh","Raigarh","17478.0","667.0","10740.0","1030.0","7718.0","25863.0","4738.0","16508.0"
"5","2012","14","Chhattisgarh","Raigarh","16992.0","1318.0","5582.0","263.0","6291.0","24601.0","3863.0","9708.0"
"5","2013","14","Chhattisgarh","Raigarh","19873.0","1788.0","4529.0","253.0","7152.0","28813.0","3173.0","7955.0"
"5","2014","14","Chhattisgarh","Raigarh","21330.0","1727.0","4174.0","1729.0","8053.0","31110.0","2559.0","8462.0"
"5","2015","14","Chhattisgarh","Raigarh","20275.0","1976.0","6882.0","1180.0","8036.0","30287.0","4071.0","12133.0"
"5","2016","14","Chhattisgarh","Raigarh","15192.0","2093.0","7427.0","2816.0","8699.0","25984.0","5874.0","16117.0"
"5","2017","14","Chhattisgarh","Raigarh","16815.0","2256.0","12550.0","1050.0","8319.0","27390.0","3784.0","17384.0"
"5","2018","14","Chhattisgarh","Raigarh","15237.0","1923.0","10606.0","2229.0","8520.0","25680.0","5073.0","17908.0"
"5","2019","14","Chhattisgarh","Raigarh","21579.0","2137.0","8016.0","1807.0","9008.0","32724.0","5003.0","14826.0"
"5","2020","14","Chhattisgarh","Raigarh","25570.0","2140.0","8840.0","1130.0","13560.0","41270.0","4760.0","14730.0"
"6","1990","14","Chhattisgarh","Surguja","2252.0","181.0","1500.0","128.0","1830.0","4263.0","1615.0","3243.0"
"6","1991","14","Chhattisgarh","Surguja","2968.0","511.0","1502.0","137.0","1682.0","5161.0","1724.0","3363.0"
"6","1992","14","Chhattisgarh","Surguja","2968.0","511.0","1502.0","137.0","1682.0","5161.0","1724.0","3363.0"
"6","1993","14","Chhattisgarh","Surguja","3174.0","469.0","879.0","83.0","1973.0","5616.0","514.0","1476.0"
"6","1994","14","Chhattisgarh","Surguja","4184.0","290.0","2163.0","112.0","1494.0","5968.0","1126.0","3401.0"
"6","1995","14","Chhattisgarh","Surguja","4184.0","290.0","2163.0","112.0","1494.0","5968.0","1126.0","3401.0"
"6","1996","14","Chhattisgarh","Surguja","4184.0","290.0","2163.0","112.0","1494.0","5968.0","1126.0","3401.0"
"6","1997","14","Chhattisgarh","Surguja","3837.0","510.0","1817.0","106.0","2471.0","6818.0","1190.0","3113.0"
"6","1998","14","Chhattisgarh","Surguja","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"6","1999","14","Chhattisgarh","Surguja","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"6","2000","14","Chhattisgarh","Surguja","4801.0","906.0","2706.0","117.0","3600.0","9307.0","1630.0","4453.0"
"6","2001","14","Chhattisgarh","Surguja","5994.0","870.0","2944.0","195.0","2802.0","9666.0","1704.0","4843.0"
"6","2002","14","Chhattisgarh","Surguja","6215.0","935.0","1975.0","123.0","3041.0","10191.0","1140.0","3238.0"
"6","2003","14","Chhattisgarh","Surguja","7003.0","744.0","2498.0","66.0","1742.0","9489.0","1932.0","4496.0"
"6","2004","14","Chhattisgarh","Surguja","11143.0","1141.0","6853.0","318.0","4114.0","16398.0","2390.0","9561.0"
"6","2005","14","Chhattisgarh","Surguja","12888.0","1092.0","2688.0","284.0","3189.0","17169.0","1213.0","4185.0"
"6","2006","14","Chhattisgarh","Surguja","7210.0","1125.0","3857.0","98.0","3777.0","12112.0","1730.0","5685.0"
"6","2007","14","Chhattisgarh","Surguja","10622.0","1906.0","3447.0","189.0","5728.0","18256.0","871.0","4507.0"
"6","2008","14","Chhattisgarh","Surguja","12723.0","2157.0","2574.0","1000.0","6168.0","21048.0","2518.0","6092.0"
"6","2009","14","Chhattisgarh","Surguja","13956.0","1103.0","4919.0","343.0","9490.0","24549.0","2400.0","7662.0"
"6","2010","14","Chhattisgarh","Surguja","10790.0","1808.0","2158.0","686.0","6874.0","19472.0","2238.0","5082.0"
"6","2011","14","Chhattisgarh","Surguja","8630.0","970.0","2719.0","1018.0","5158.0","14758.0","4245.0","7982.0"
"6","2012","14","Chhattisgarh","Surguja","6340.0","1049.0","2600.0","125.0","4225.0","11614.0","2534.0","5259.0"
"6","2013","14","Chhattisgarh","Surguja","11754.0","1041.0","2487.0","118.0","4145.0","16940.0","878.0","3483.0"
"6","2014","14","Chhattisgarh","Surguja","7091.0","782.0","2771.0","2040.0","3486.0","11359.0","1783.0","6594.0"
"6","2015","14","Chhattisgarh","Surguja","8499.0","1141.0","2034.0","504.0","3028.0","12668.0","2037.0","4575.0"
"6","2016","14","Chhattisgarh","Surguja","9115.0","1274.0","6076.0","763.0","4206.0","14595.0","3020.0","9859.0"
"6","2017","14","Chhattisgarh","Surguja","6843.0","1573.0","1205.0","747.0","3704.0","12120.0","560.0","2512.0"
"6","2018","14","Chhattisgarh","Surguja","1471.0","308.0","1449.0","129.0","1144.0","2923.0","445.0","2023.0"
"6","2019","14","Chhattisgarh","Surguja","10854.0","1520.0","3110.0","788.0","4613.0","16987.0","2717.0","6615.0"
"6","2020","14","Chhattisgarh","Surguja","11920.0","1740.0","4130.0","580.0","7250.0","20910.0","2290.0","7000.0"
"7","1990","6","Madhya Pradesh","Jabalpur","2782.0","121.0","7576.0","322.0","1953.0","4856.0","5323.0","13221.0"
"7","1991","6","Madhya Pradesh","Jabalpur","3783.0","148.0","7576.0","338.0","1995.0","5926.0","5323.0","13237.0"
"7","1992","6","Madhya Pradesh","Jabalpur","3783.0","148.0","7576.0","338.0","1995.0","5926.0","5323.0","13237.0"
"7","1993","6","Madhya Pradesh","Jabalpur","4181.0","220.0","8774.0","62.0","2650.0","7051.0","4484.0","13320.0"
"7","1994","6","Madhya Pradesh","Jabalpur","4574.0","202.0","8910.0","418.0","4212.0","8988.0","5288.0","14616.0"
"7","1995","6","Madhya Pradesh","Jabalpur","4574.0","202.0","8910.0","418.0","4212.0","8988.0","5288.0","14616.0"
"7","1996","6","Madhya Pradesh","Jabalpur","4574.0","202.0","8910.0","418.0","4212.0","8988.0","5288.0","14616.0"
"7","1997","6","Madhya Pradesh","Jabalpur","3915.0","71.0","11443.0","697.0","2514.0","6500.0","7325.0","19465.0"
"7","1998","6","Madhya Pradesh","Jabalpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"7","1999","6","Madhya Pradesh","Jabalpur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"7","2000","6","Madhya Pradesh","Jabalpur","4011.0","137.0","7681.0","241.0","1832.0","5980.0","3038.0","10960.0"
"7","2001","6","Madhya Pradesh","Jabalpur","3894.0","312.0","6928.0","402.0","2152.0","6358.0","3533.0","10863.0"
"7","2002","6","Madhya Pradesh","Jabalpur","3022.0","162.0","8147.0","479.0","1833.0","5017.0","5909.0","14535.0"
"7","2003","6","Madhya Pradesh","Jabalpur","3181.0","410.0","9471.0","1035.0","2034.0","5625.0","6440.0","16946.0"
"7","2004","6","Madhya Pradesh","Jabalpur","4527.0","129.0","9839.0","680.0","1850.0","6506.0","6013.0","16532.0"
"7","2005","6","Madhya Pradesh","Jabalpur","1779.0","73.0","9772.0","633.0","909.0","2761.0","5761.0","16166.0"
"7","2006","6","Madhya Pradesh","Jabalpur","7306.0","199.0","11611.0","1068.0","5779.0","13284.0","5442.0","18121.0"
"7","2007","6","Madhya Pradesh","Jabalpur","4954.0","596.0","13860.0","1272.0","3736.0","9286.0","7346.0","22478.0"
"7","2008","6","Madhya Pradesh","Jabalpur","8064.0","1744.0","14548.0","2045.0","6165.0","15973.0","7087.0","23680.0"
"7","2009","6","Madhya Pradesh","Jabalpur","8097.0","1976.0","20730.0","2270.0","7100.0","17173.0","10498.0","33498.0"
"7","2010","6","Madhya Pradesh","Jabalpur","10287.0","1149.0","23118.0","2719.0","8231.0","19667.0","11235.0","37072.0"
"7","2011","6","Madhya Pradesh","Jabalpur","12824.0","1242.0","16174.0","685.0","8013.0","22079.0","9879.0","26738.0"
"7","2012","6","Madhya Pradesh","Jabalpur","15052.0","954.0","19629.0","1472.0","11005.0","27011.0","7854.0","28955.0"
"7","2013","6","Madhya Pradesh","Jabalpur","12664.0","149.0","25573.0","157.0","5221.0","18034.0","9399.0","35129.0"
"7","2014","6","Madhya Pradesh","Jabalpur","12461.0","560.0","17495.0","259.0","5209.0","18230.0","6983.0","24737.0"
"7","2015","6","Madhya Pradesh","Jabalpur","13319.0","610.0","25687.0","537.0","5038.0","18967.0","9506.0","35730.0"
"7","2016","6","Madhya Pradesh","Jabalpur","18186.0","811.0","28520.0","738.0","7034.0","26031.0","9173.0","38431.0"
"7","2017","6","Madhya Pradesh","Jabalpur","14692.0","881.0","24349.0","971.0","8296.0","23869.0","10542.0","35862.0"
"7","2018","6","Madhya Pradesh","Jabalpur","21965.0","904.0","31073.0","406.0","10564.0","33433.0","7778.0","39257.0"
"7","2019","6","Madhya Pradesh","Jabalpur","21472.0","748.0","29281.0","586.0","7723.0","29943.0","9621.0","39488.0"
"7","2020","6","Madhya Pradesh","Jabalpur","27810.0","1060.0","30500.0","1140.0","12340.0","41210.0","14360.0","46000.0"
"8","1990","6","Madhya Pradesh","Balaghat","4132.0","204.0","815.0","32.0","2428.0","6764.0","490.0","1337.0"
"8","1991","6","Madhya Pradesh","Balaghat","6323.0","591.0","815.0","41.0","3063.0","9977.0","490.0","1346.0"
"8","1992","6","Madhya Pradesh","Balaghat","6323.0","591.0","815.0","41.0","3063.0","9977.0","490.0","1346.0"
"8","1993","6","Madhya Pradesh","Balaghat","6847.0","558.0","854.0","197.0","2401.0","9806.0","941.0","1992.0"
